Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
21.0,44719.17,3969.5975,6.0,6.0,29.0,7.0,46.0,19.0,23.21,14.0,1.0,3818.57,29.38080624152673,162.0,3,248.599885855438,115.76449205650242,5.0,282.5953720880596,Poor
47.0,17787.34,1242.2783333333334,8.0,4.0,16.0,2.0,0.0,15.0,5.65,0.0,2.0,730.9,26.99358623184505,357.0,1,20.06363388435491,42.298588028682495,4.0,321.865611420296,Standard
47.0,17787.34,1242.2783333333334,8.0,4.0,16.0,2.0,7.0,16.0,5.65,0.0,2.0,730.9,33.68265491389942,362.0,1,20.06363388435491,119.1483872479078,2.0,265.0158122010706,Standard
38.0,31021.24,2756.103333333333,7.0,7.0,11.0,4.0,16.0,21.0,18.21,4.0,2.0,852.81,31.194398646221146,394.0,1,90.7591784649516,68.51358027398932,5.0,366.3375745943925,Standard
38.0,31021.24,2756.103333333333,7.0,7.0,11.0,4.0,21.0,20.0,11.21,7.0,2.0,852.81,32.866581629755615,396.0,1,90.7591784649516,136.9906688908975,3.0,317.86048597748425,Standard
38.0,31021.24,2756.103333333333,7.0,7.0,11.0,4.0,16.0,20.0,5.210000000000001,7.0,2.0,852.81,34.139449388432155,398.0,2,90.7591784649516,153.4035982175167,4.0,291.44755665086507,Standard
38.0,31021.24,2756.103333333333,7.0,7.0,11.0,4.0,20.0,20.0,11.21,7.0,2.0,852.81,37.1715264449191,399.0,1,90.7591784649516,56.97757258677189,6.0,367.8735822816098,Standard
38.0,31021.24,2756.103333333333,7.0,7.0,11.0,4.0,16.0,20.0,11.21,7.0,2.0,852.81,38.08024160471312,400.0,1,90.7591784649516,81.08806112719697,3.0,373.7630937411848,Standard
28.0,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,18.0,18.53,4.0,2.0,660.69,29.724708029309078,215.0,3,58.48765733950958,410.2436030862397,1.0,126.03640624091744,Standard
28.0,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,18.0,18.53,4.0,2.0,660.69,41.203353364918506,216.0,3,58.48765733950958,33.79278212331266,5.0,462.48722720384455,Good
28.0,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,20.0,18.53,4.0,2.0,660.69,32.66871614979328,217.0,3,58.48765733950958,42.10063082782701,6.0,444.1793784993301,Standard
28.0,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,18.0,18.53,4.0,2.0,660.69,26.02052332447661,218.0,3,58.48765733950958,121.04412241217136,5.0,375.23588691498566,Standard
28.0,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,20.0,11.53,4.0,2.0,660.69,28.62288043181345,220.0,3,58.48765733950958,274.45624868905134,2.0,251.82376063810585,Standard
17.0,14841.35,1437.779166666667,6.0,5.0,17.0,7.0,60.0,16.0,27.64,6.0,1.0,3865.15,30.474386644468822,90.0,3,71.54474307214656,82.8883325945393,1.0,279.3448409999808,Standard
17.0,14841.35,1437.779166666667,6.0,5.0,17.0,7.0,60.0,16.0,20.64,6.0,1.0,3865.15,22.81838315950875,94.0,3,71.54474307214656,112.76381987028498,1.0,249.4693537242352,Standard
22.0,66105.4,5653.783333333333,6.0,8.0,31.0,5.0,26.0,22.0,10.52,12.0,1.0,1549.56,38.6482220212851,140.0,2,214.07212305606225,274.572674146153,1.0,366.7335361311181,Poor
28.0,15398.95,1548.2458333333334,1.0,7.0,5.0,4.0,1.0,0.0,8.41,3.0,3.0,343.84,39.06640764886741,340.0,1,34.81396985624466,74.65272755017808,3.0,315.3578859269106,Standard
28.0,15398.95,1548.2458333333334,1.0,7.0,5.0,4.0,1.0,0.0,8.41,8.0,3.0,343.84,41.239002434391054,344.0,1,34.81396985624466,107.9849309340017,3.0,282.025682543087,Standard
18.0,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,12.0,15.0,5.68,1.0,2.0,919.76,28.555850410033027,350.0,1,73.23331847935155,76.31458794990105,4.0,362.336010237414,Standard
18.0,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,12.0,15.0,5.68,6.0,2.0,919.76,34.06157477482703,351.0,2,73.23331847935155,314.08757466977005,1.0,154.56302351754502,Standard
18.0,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,7.0,13.0,5.68,6.0,2.0,919.76,37.395217944954375,356.0,1,73.23331847935155,190.2773796747631,2.0,268.373218512552,Standard
22.0,18305.25,1557.4375,2.0,1.0,4.0,0.0,11.0,12.0,5.27,2.0,3.0,363.51,25.8539005013778,243.0,1,0.0,112.25943310644912,3.0,313.4843168935509,Good
22.0,18305.25,1557.4375,2.0,1.0,4.0,0.0,14.0,9.0,5.27,3.0,3.0,363.51,29.81472348319059,247.0,2,0.0,142.7518957641688,1.0,302.9918542358312,Good
25.0,27865.26,2606.105,4.0,3.0,6.0,1.0,22.0,18.0,12.05,5.0,2.0,635.59,24.00517770470634,368.0,3,17.69844332156168,156.3272160786797,1.0,376.5848405997586,Standard
26.0,27865.26,2606.105,4.0,3.0,6.0,1.0,22.0,18.0,19.05,5.0,2.0,635.59,25.687375053748628,371.0,3,17.69844332156168,117.03365813386696,1.0,415.8783985445714,Poor
36.0,23404.86,1899.405,6.0,5.0,7.0,0.0,14.0,17.0,15.82,5.0,2.0,35.54,34.05823767057504,343.0,3,0.0,84.46263178711256,3.0,375.47786821288736,Standard
36.0,23404.86,1899.405,6.0,5.0,7.0,0.0,12.0,17.0,15.82,5.0,2.0,35.54,31.97512201171705,346.0,3,0.0,91.24510932136472,4.0,358.6953906786353,Standard
36.0,23404.86,1899.405,6.0,5.0,7.0,0.0,12.0,17.0,15.82,5.0,2.0,35.54,35.12706006317056,347.0,3,0.0,137.27452100320278,1.0,342.6659789967972,Standard
36.0,23404.86,1899.405,6.0,5.0,7.0,0.0,12.0,16.0,15.82,5.0,2.0,35.54,27.526903071452885,348.0,3,0.0,34.38842729423941,6.0,395.5520727057606,Standard
33.0,14205.09,1086.7575,7.0,10.0,21.0,8.0,35.0,19.0,19.42,16.0,1.0,4845.24,30.564124473682146,162.0,3,49.03239546911298,129.60934742460415,1.0,220.03400710628284,Poor
33.0,14205.09,1086.7575,7.0,10.0,21.0,8.0,33.0,17.0,19.42,16.0,1.0,4845.24,34.8974673973006,163.0,3,49.03239546911298,72.76043068592436,2.0,266.8829238449626,Standard
28.0,62320.56,5068.38,9.0,9.0,18.0,5.0,26.0,15.0,21.24,10.0,1.0,3589.56,32.02053669516868,16.0,3,171.34555972446432,179.65030626450252,5.0,405.8421340110332,Standard
28.0,62320.56,5068.38,9.0,9.0,18.0,5.0,23.0,15.0,17.24,15.0,1.0,3589.56,39.00855552100049,17.0,3,171.34555972446432,102.42004863150606,6.0,473.0723916440297,Standard
28.0,62320.56,5068.38,9.0,9.0,18.0,5.0,22.0,17.0,17.24,15.0,1.0,3589.56,34.20428781836931,18.0,2,171.34555972446432,162.84136549864638,5.0,422.65107477688935,Standard
25.0,43758.34,3454.528333333333,5.0,6.0,12.0,2.0,9.0,2.0,4.18,1.0,3.0,1194.28,29.317896659805555,397.0,1,56.31142051341512,229.2590695740992,4.0,319.8823432458192,Good
25.0,43758.34,3454.528333333333,5.0,6.0,12.0,2.0,13.0,2.0,4.18,1.0,3.0,1194.28,27.69852435274219,398.0,1,56.31142051341512,417.5305244151969,1.0,161.61088840472138,Good
25.0,43758.34,3454.528333333333,5.0,6.0,12.0,2.0,13.0,5.0,4.18,2.0,3.0,1194.28,27.26513494800327,402.0,1,56.31142051341512,147.57321762080718,4.0,401.568195199111,Good
25.0,43758.34,3454.528333333333,5.0,6.0,12.0,2.0,11.0,2.0,4.18,2.0,3.0,1194.28,35.74253976687775,404.0,1,56.31142051341512,364.2379929007962,1.0,214.9034199191221,Good
38.0,108147.3,8926.275,3.0,6.0,6.0,4.0,13.0,20.0,3.5700000000000003,2.0,2.0,1113.06,28.12417325696247,351.0,3,211.1795815692456,366.43288836662657,5.0,565.0150300641279,Good
27.0,17759.1,1533.925,6.0,8.0,19.0,5.0,20.0,20.0,5.2,10.0,1.0,3598.39,27.228568017436587,57.0,3,64.55062048800421,190.0547611675572,1.0,188.7871183444385,Standard
27.0,17759.1,1533.925,6.0,8.0,19.0,5.0,24.0,21.0,10.2,10.0,1.0,3598.39,39.37829032617325,59.0,3,64.55062048800421,130.31795049682506,3.0,228.5239290151707,Poor
28.0,17759.1,1533.925,6.0,8.0,19.0,5.0,24.0,23.0,10.2,10.0,1.0,3598.39,26.49577648557497,63.0,3,64.55062048800421,170.52382032259527,1.0,208.3180591894005,Poor
28.0,17759.1,1533.925,6.0,8.0,19.0,5.0,26.0,20.0,5.2,10.0,1.0,3598.39,28.18214114257893,64.0,3,64.55062048800421,123.08003660070644,2.0,245.7618429112893,Poor
37.0,85328.73,6858.7275,3.0,4.0,11.0,1.0,12.0,17.0,-2.17,2.0,3.0,585.05,30.075332691179124,382.0,1,68.4589661120162,203.07053313588744,2.0,694.3432507520962,Good
24.0,61008.0,5235.0,10.0,5.0,32.0,4.0,16.0,19.0,19.44,12.0,2.0,1755.81,32.989567134153496,107.0,3,189.4265306646308,165.21711540224246,3.0,438.8563539331267,Poor
19.0,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,14.0,10.0,11.32,0.0,2.0,1237.46,36.639699298304585,291.0,1,22.68817757992469,340.9908375742304,1.0,184.60231817917816,Standard
19.0,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,16.0,10.0,0.3200000000000003,0.0,2.0,1237.46,34.10061401674808,292.0,1,22.68817757992469,182.03367121739225,3.0,323.5594845360164,Standard
19.0,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,16.0,13.0,4.32,0.0,2.0,1237.46,31.423496811604263,293.0,2,22.68817757992469,117.04735282565404,4.0,378.5458029277546,Standard
32.0,38364.82,2904.068333333333,9.0,6.0,32.0,4.0,34.0,22.0,0.44,11.0,1.0,1973.63,26.07823491455769,233.0,3,74.85037187731447,123.9038605928886,3.0,361.6526008631303,Poor
32.0,38364.82,2904.068333333333,9.0,6.0,32.0,4.0,34.0,22.0,3.44,11.0,1.0,1973.63,26.267350999195124,234.0,3,74.85037187731447,111.03943208652024,3.0,374.5170293694986,Poor
55.0,19403.405,1904.9504166666663,1.0,7.0,3.0,3.0,13.0,11.0,3.9,2.0,3.0,339.11,36.50783060050297,197.0,1,39.2149144347618,125.94836870886463,1.0,315.3317585230402,Standard
55.0,19403.405,1904.9504166666663,1.0,7.0,3.0,3.0,11.0,9.0,3.9,2.0,3.0,339.11,33.68727672586754,198.0,1,39.2149144347618,192.7187540262183,1.0,248.5613732056866,Standard
55.0,19403.405,1904.9504166666663,1.0,7.0,3.0,3.0,13.0,10.0,-1.1,2.0,3.0,339.11,38.36867389962454,203.0,1,39.2149144347618,214.8208575171537,1.0,226.45926971475112,Poor
19.0,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,20.0,9.75,2.0,2.0,358.6,30.79484744739084,273.0,1,0.0,220.5130602079842,3.0,325.6435231253492,Standard
19.0,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,20.0,9.75,2.0,2.0,358.6,31.60070425136859,274.0,1,0.0,249.69688007956373,2.0,306.4597032537696,Standard
19.0,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,20.0,9.75,2.0,2.0,358.6,32.519561590235604,275.0,1,0.0,57.240722395755135,6.0,458.9158609375782,Standard
19.0,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,19.0,9.75,4.0,2.0,358.6,37.36020300529866,279.0,1,0.0,372.67842462913626,1.0,193.47815870419709,Standard
19.0,15015.4,1213.2833333333333,5.0,5.0,9.0,1.0,23.0,9.0,5.04,1.0,3.0,330.17,33.27002451431646,259.0,1,11.685734566072789,92.11412377952726,1.0,307.52847498773326,Poor
19.0,15015.4,1213.2833333333333,5.0,5.0,9.0,1.0,25.0,11.0,5.04,1.0,3.0,330.17,24.2490097422056,261.0,1,11.685734566072789,48.258652757399,1.0,351.3839460098615,Poor
34.0,19777.05,1728.0875,5.0,3.0,3.0,3.0,19.0,3.0,5.95,1.0,3.0,186.16,38.135961017900414,266.0,1,29.045533320072103,65.37503748055806,2.0,358.3881791993698,Poor
24.0,20188.02,1851.335,4.0,3.0,6.0,3.0,9.0,6.0,8.31,0.0,3.0,399.92,31.36322890278989,243.0,2,25.58028081581637,35.501119337577194,6.0,364.0520998466064,Standard
24.0,20188.02,1851.335,4.0,3.0,6.0,3.0,9.0,8.0,3.31,0.0,3.0,399.92,39.07337918818939,244.0,1,25.58028081581637,79.87742610206409,4.0,339.67579308211964,Good
25.0,20188.02,1851.335,4.0,3.0,6.0,3.0,9.0,6.0,1.31,0.0,3.0,399.92,24.02168184658065,248.0,1,25.58028081581637,50.96786774008395,5.0,358.58535144409973,Good
54.0,41345.58,3260.465,0.0,5.0,10.0,0.0,7.0,0.0,6.42,7.0,3.0,646.47,32.69081341196726,341.0,1,0.0,36.94720504158939,5.0,539.0992949584106,Poor
54.0,41345.58,3260.465,0.0,5.0,10.0,0.0,9.0,0.0,6.42,7.0,3.0,646.47,28.45811668287479,343.0,1,0.0,286.3830601377169,2.0,319.6634398622832,Poor
32.0,55151.04,4704.92,10.0,6.0,23.0,6.0,31.0,17.0,10.64,9.0,1.0,1743.83,39.2694664549112,151.0,3,171.82306738090188,104.87753270580296,5.0,443.7913999132952,Poor
32.0,55151.04,4704.92,10.0,6.0,23.0,6.0,29.0,19.0,10.64,9.0,1.0,1743.83,37.18200362927913,152.0,3,171.82306738090188,112.54961484800027,5.0,436.1193177710979,Poor
39.0,30536.62,2430.718333333333,6.0,6.0,7.0,2.0,19.0,7.0,9.33,4.0,2.0,687.87,31.022658667241192,184.0,3,42.97244101951375,96.72899419598096,5.0,353.3703981178386,Standard
42.0,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,22.0,22.0,21.33,8.0,2.0,1859.45,32.77031220863009,150.0,3,59.51321413246297,166.33381500745415,2.0,222.4631375267496,Standard
42.0,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,17.0,20.0,18.33,13.0,2.0,1859.45,40.336813674465695,153.0,3,59.51321413246297,34.82607388082376,4.0,333.97087865337994,Standard
43.0,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,22.0,20.0,18.33,13.0,2.0,1859.45,31.041697726518343,154.0,3,59.51321413246297,33.732895023802726,5.0,325.0640575104009,Standard
43.0,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,22.0,20.0,18.33,13.0,2.0,1859.45,25.47481436002419,156.0,3,59.51321413246297,176.44557305338955,1.0,222.35137948081416,Poor
32.0,19795.52,1662.6266666666668,7.0,10.0,34.0,8.0,15.0,22.0,22.79,15.0,1.0,3135.02,26.82623712180407,28.0,3,130.47547071749042,174.71031023405513,1.0,151.0768857151211,Poor
32.0,19795.52,1662.6266666666668,7.0,10.0,34.0,8.0,15.0,21.0,22.79,15.0,1.0,3135.02,27.57515856323141,29.0,3,130.47547071749042,61.278636992966575,5.0,224.50855895620967,Poor
54.0,80396.86,6623.738333333334,5.0,7.0,9.0,0.0,8.0,11.0,10.47,0.0,3.0,1357.54,34.92686537493276,317.0,1,0.0,266.013045204628,5.0,646.3607881287055,Good
54.0,80396.86,6623.738333333334,5.0,7.0,9.0,0.0,8.0,10.0,10.47,0.0,3.0,1357.54,31.31834535848105,320.0,1,0.0,305.4240013071364,1.0,646.9498320261971,Standard
54.0,80396.86,6623.738333333334,5.0,7.0,9.0,0.0,8.0,11.0,10.47,0.0,3.0,1357.54,26.53000278757841,322.0,1,0.0,422.5870728867617,2.0,519.7867604465716,Standard
54.0,80396.86,6623.738333333334,5.0,7.0,9.0,0.0,8.0,11.0,10.47,0.0,3.0,1357.54,32.267515261200145,323.0,1,0.0,230.976428677776,4.0,691.3974046555576,Standard
42.0,57610.32,4517.86,8.0,10.0,25.0,9.0,41.0,23.0,21.31,7.0,1.0,4428.64,30.254403383886256,18.0,3,256.2341792269896,135.04495673019014,5.0,310.5068640428202,Poor
42.0,57610.32,4517.86,8.0,10.0,25.0,9.0,41.0,23.0,21.31,7.0,1.0,4428.64,37.08519649778355,20.0,3,256.2341792269896,36.03012554918,6.0,399.5216952238304,Poor
42.0,57610.32,4517.86,8.0,10.0,25.0,9.0,41.0,23.0,21.31,7.0,1.0,4428.64,24.537380872284785,22.0,3,256.2341792269896,415.0140242777817,2.0,60.53779649522869,Poor
37.0,18717.02,1294.7516666666668,8.0,5.0,15.0,5.0,7.0,18.0,10.3,10.0,2.0,2103.99,33.81312964896544,190.0,3,60.64699329311761,82.39371115980401,1.0,276.43446221374506,Poor
17.0,19163.22,1346.9350000000004,3.0,7.0,7.0,2.0,25.0,18.0,2.76,5.0,2.0,2226.37,35.981596272678026,198.0,2,24.17564764974174,13.802486568675134,6.0,336.7153657815832,Good
17.0,19163.22,1346.9350000000004,3.0,7.0,7.0,2.0,18.0,18.0,8.76,5.0,2.0,2226.37,36.349179393688,199.0,3,24.17564764974174,81.72630032547832,4.0,288.79155202477995,Good
27.0,63536.98,5382.748333333334,4.0,5.0,12.0,2.0,29.0,16.0,14.78,4.0,2.0,89.62,40.064787121982825,375.0,3,69.10085253082353,151.03887049601283,5.0,568.1351103064969,Standard
39.0,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,12.26,11.0,2.0,1823.35,39.63775601143647,112.0,3,29.24151868964153,47.6492134812721,2.0,279.00380949575305,Standard
39.0,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,17.259999999999998,11.0,2.0,1823.35,26.61197777931024,113.0,2,29.24151868964153,42.379896403360725,4.0,264.2731265736644,Standard
40.0,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,4.26,11.0,2.0,1823.35,25.827837591034065,116.0,3,29.24151868964153,30.959561869923395,3.0,285.69346110710165,Standard
40.0,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,10.26,11.0,2.0,1823.35,26.29494402632972,117.0,3,29.24151868964153,10.612907877548746,6.0,276.0401150994764,Standard
15.0,27796.42,2300.3683333333333,6.0,5.0,16.0,2.0,18.0,15.0,11.85,10.0,2.0,1073.94,27.45233024468932,331.0,3,36.06763128414976,34.567422020091726,6.0,399.4017800290919,Standard
41.0,140014.36,11662.863333333333,3.0,7.0,18.0,4.0,27.0,10.0,4.9,3.0,2.0,1151.7,33.129407017785425,206.0,2,348.6203964507333,377.0611543369629,5.0,690.604782545637,Standard
42.0,140014.36,11662.863333333333,3.0,7.0,18.0,4.0,27.0,10.0,3.9,3.0,2.0,1151.7,26.57131270519188,210.0,1,348.6203964507333,388.0007706219674,5.0,679.6651662606325,Standard
48.0,37071.2,3006.2666666666664,1.0,6.0,6.0,4.0,14.0,3.0,11.56,3.0,3.0,869.99,39.63081460633832,223.0,1,74.69027138495908,276.8189914442773,1.0,239.1174038374304,Good
48.0,37071.2,3006.2666666666664,1.0,6.0,6.0,4.0,14.0,5.0,11.56,3.0,3.0,869.99,32.250820819883664,225.0,1,74.69027138495908,68.03216108518802,6.0,397.9042341965196,Good
20.0,41735.55,3357.9625,0.0,3.0,8.0,4.0,19.0,6.0,11.25,2.0,3.0,1480.92,32.503284267529445,292.0,1,109.61414671334232,98.89486393241624,4.0,387.2872393542415,Standard
20.0,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,6.0,11.25,2.0,3.0,1480.92,25.48749105288706,293.0,1,109.61414671334232,60.160863585682975,6.0,406.02123970097466,Standard
20.0,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,5.0,11.25,3.0,3.0,1480.92,34.23860844553955,295.0,1,109.61414671334232,387.466544799006,1.0,128.71555848765178,Standard
20.0,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,6.0,14.25,3.0,3.0,1480.92,28.67935496798823,298.0,1,109.61414671334232,164.2770255555719,4.0,321.90507773108584,Standard
38.0,40391.66,3357.971666666667,10.0,7.0,18.0,3.0,30.0,23.0,3.51,12.0,1.0,1950.62,23.347220759663223,98.0,3,60.370828399887685,253.0619062976144,3.0,292.3644319691647,Poor
38.0,40391.66,3357.971666666667,10.0,7.0,18.0,3.0,39.0,21.0,3.51,12.0,1.0,1950.62,25.19202672457825,99.0,3,60.370828399887685,34.141433776380616,6.0,481.2849044903985,Poor
38.0,40391.66,3357.971666666667,10.0,7.0,18.0,3.0,35.0,23.0,3.51,12.0,1.0,1950.62,26.20491052261016,101.0,3,60.370828399887685,124.10697181558012,5.0,401.31936645119896,Standard
38.0,40391.66,3357.971666666667,10.0,7.0,18.0,3.0,33.0,23.0,3.51,12.0,1.0,1950.62,38.823619429163415,102.0,3,60.370828399887685,331.8652135329811,1.0,233.56112473379795,Poor
40.0,19065.32,1497.7766666666666,3.0,6.0,5.0,5.0,23.0,14.0,7.81,4.0,2.0,2008.06,29.44953193902064,199.0,3,76.21247400832009,63.52147976988476,2.0,290.0437128884618,Standard
46.0,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,9.0,13.0,11.35,0.0,2.0,195.38,37.75461206929005,324.0,3,30.447776935964107,50.4683960100029,6.0,390.7634103873663,Standard
44.0,126006.68,10693.556666666664,4.0,3.0,20.0,3.0,8.0,12.0,7.28,0.0,2.0,385.8,34.867199936909486,315.0,3,239.7673292742656,408.2953698500015,5.0,671.2929675423994,Standard
38.0,34212.01,2847.000833333333,6.0,5.0,10.0,3.0,21.0,9.0,8.12,1.0,2.0,512.38,29.746346625274604,335.0,1,66.6764133130149,270.2397718355112,1.0,237.78389818480733,Standard
38.0,34212.01,2847.000833333333,6.0,5.0,10.0,3.0,16.0,10.0,8.12,1.0,2.0,512.38,32.64457795122378,339.0,1,66.6764133130149,26.270084804365894,6.0,431.7535852159525,Standard
26.0,118487.16,9810.93,8.0,4.0,20.0,4.0,15.0,20.0,9.76,1.0,2.0,140.26,36.90906559020144,377.0,1,301.5608682455748,361.42718879840623,2.0,598.1049429560193,Standard
26.0,118487.16,9810.93,8.0,4.0,20.0,4.0,15.0,20.0,9.76,1.0,2.0,140.26,36.72347393051628,379.0,1,301.5608682455748,359.2148111532985,4.0,580.3173206011268,Standard
26.0,77418.52,6450.543333333334,7.0,9.0,20.0,7.0,38.0,24.0,16.05,6.0,1.0,3962.08,34.76165175204828,137.0,3,339.0310322831334,212.3977646375187,2.0,373.62553641268136,Poor
26.0,77418.52,6450.543333333334,7.0,9.0,20.0,7.0,38.0,24.0,20.05,6.0,1.0,3962.08,34.949404403305145,140.0,2,339.0310322831334,135.73984565768305,6.0,410.283455392517,Poor
26.0,77418.52,6450.543333333334,7.0,9.0,20.0,7.0,38.0,21.0,20.05,6.0,1.0,3962.08,23.11099850674652,141.0,3,339.0310322831334,78.03120583236945,6.0,467.9920952178306,Poor
26.0,77418.52,6450.543333333334,7.0,9.0,20.0,7.0,38.0,18.0,20.05,9.0,1.0,3962.08,28.246876550447286,142.0,3,339.0310322831334,141.0930373149117,6.0,404.9302637352884,Poor
46.0,24199.24,1951.6033333333328,3.0,7.0,6.0,1.0,26.0,14.0,0.67,2.0,3.0,784.35,34.004875152269776,254.0,1,13.886305431201704,36.25883985476772,4.0,405.015188047364,Good
47.0,28587.29,2621.2741666666666,4.0,1.0,7.0,0.0,0.0,2.0,1.22,0.0,3.0,1496.38,27.752090381640453,291.0,1,0.0,129.73713399160098,1.0,422.3902826750657,Good
47.0,28587.29,2621.2741666666666,4.0,1.0,7.0,0.0,0.0,4.0,1.22,0.0,3.0,1496.38,30.014789662514406,292.0,1,0.0,135.70928055342048,1.0,416.4181361132461,Good
47.0,28587.29,2621.2741666666666,4.0,1.0,7.0,0.0,0.0,2.0,1.22,0.0,3.0,1496.38,34.26125933862292,293.0,2,0.0,88.74306479368437,1.0,463.3843518729824,Good
31.0,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,16.0,13.29,2.0,2.0,1054.86,34.12223746326529,273.0,3,21.42597208431386,25.856414547455763,5.0,345.3685717015637,Standard
31.0,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,13.0,13.29,2.0,2.0,1054.86,35.677357846737266,274.0,3,21.42597208431386,58.176799318603706,1.0,353.0481869304158,Standard
32.0,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,12.0,17.29,7.0,2.0,1054.86,29.04880468121182,278.0,3,21.42597208431386,53.91212945916464,2.0,347.3128567898549,Standard
20.0,74647.4,6327.616666666666,6.0,5.0,20.0,6.0,52.0,17.0,26.16,8.0,1.0,4167.43,26.03835259956693,159.0,3,309.5754020995854,142.36149897540682,6.0,420.8247655916745,Standard
20.0,74647.4,6327.616666666666,6.0,5.0,20.0,6.0,52.0,20.0,26.16,13.0,1.0,4167.43,32.43130358326144,165.0,3,309.5754020995854,93.96183185719676,6.0,469.22443270988447,Standard
43.0,34766.06,3133.171666666666,0.0,1.0,11.0,3.0,4.0,4.0,5.71,0.0,3.0,1374.23,26.773365236829267,194.0,1,78.09310673608609,59.758586272784825,5.0,425.4654736577957,Good
22.0,16852.635,1691.3862499999998,4.0,6.0,9.0,0.0,27.0,13.0,19.68,6.0,2.0,775.22,39.5048710397965,348.0,3,0.0,69.04340588866569,2.0,380.0952191113343,Standard
22.0,16852.635,1691.3862499999998,4.0,6.0,9.0,0.0,27.0,13.0,19.68,6.0,2.0,775.22,32.7874582112336,349.0,2,0.0,114.6230506573965,1.0,344.51557434260354,Standard
23.0,16852.635,1530.8003731857482,4.0,6.0,9.0,0.0,27.0,13.0,19.68,8.0,2.0,775.22,22.389445583341196,353.0,3,160.58587681425155,186.20064563508305,1.0,272.93797936491694,Standard
20.0,33502.1,2890.8416666666667,7.0,9.0,27.0,6.0,57.0,20.0,7.06,9.0,2.0,2362.68,32.80233908313246,216.0,3,158.60792715213003,191.27711208245083,1.0,229.1991274320859,Standard
20.0,33502.1,2890.8416666666667,7.0,9.0,27.0,6.0,57.0,20.0,7.06,9.0,2.0,2362.68,32.981167608798465,218.0,3,158.60792715213003,72.56920724061601,5.0,307.9070322739206,Poor
20.0,33502.1,2890.8416666666667,7.0,9.0,27.0,6.0,57.0,22.0,7.06,12.0,2.0,2362.68,32.82688725557438,220.0,3,158.60792715213003,45.48514242128582,5.0,334.99109709325086,Poor
27.0,91690.53,7795.8775,2.0,6.0,2.0,2.0,6.0,8.0,4.95,4.0,3.0,1295.18,37.694254104068,376.0,1,130.85085776482154,289.44778663732933,5.0,609.2891055978492,Standard
37.0,30502.54,2595.8783333333336,8.0,7.0,24.0,7.0,25.0,20.0,18.23,8.0,2.0,1672.68,37.50922876669216,177.0,3,154.3933582633662,106.58244538094496,5.0,248.61202968902225,Poor
37.0,30502.54,2595.8783333333336,8.0,7.0,24.0,7.0,25.0,17.0,18.23,8.0,2.0,1672.68,34.62966311775444,178.0,3,154.3933582633662,20.997237025746237,6.0,324.1972380442209,Poor
37.0,30502.54,2595.8783333333336,8.0,7.0,24.0,7.0,25.0,20.0,18.23,8.0,2.0,1672.68,32.29080245979257,179.0,3,154.3933582633662,199.5862852916872,3.0,175.60818977827998,Poor
37.0,30502.54,2595.8783333333336,8.0,7.0,24.0,7.0,25.0,20.0,13.23,8.0,2.0,1672.68,37.61101214370715,180.0,3,154.3933582633662,215.382797039876,1.0,179.81167803009117,Poor
